Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,category,n_genes,p_adj_global
GO_Molecular_Function_2021_fixed.gmt,Toll-like receptor binding (GO:0035325),3/11,2.824436212010858e-05,0.0021748158832483604,74.56084418500224,780.9962630145388,S100A9;CD36;S100A8,2,GO_MF,100,0.07273533651044316
GO_Biological_Process_2021_fixed.gmt,cellular response to molecule of bacterial origin (GO:0071219),6/115,5.554214180171854e-05,0.002745347384098502,10.737008712216713,105.20516809603878,CD14;IL1B;CD68;NLRP3;SIRPA;GSTP1,2,GO_BP,100,0.08440530990370333
GO_Biological_Process_2021_fixed.gmt,inflammatory response (GO:0006954),8/230,5.745494980369932e-05,0.002745347384098502,7.0294537488516715,68.63916719992108,S100A9;LYZ;CD14;IL1B;FPR1;NLRP3;AIF1;S100A8,2,GO_BP,100,0.08440530990370333
GO_Biological_Process_2021_fixed.gmt,neutrophil chemotaxis (GO:0030593),5/70,5.364148463410243e-05,0.002745347384098502,15.048854961832062,147.9782173486119,FCER1G;S100A9;LGALS3;S100A12;S100A8,2,GO_BP,100,0.08440530990370333
GO_Biological_Process_2021_fixed.gmt,"phagocytosis, engulfment (GO:0006911)",4/37,6.122717429615419e-05,0.0028036943563113934,23.837250871391547,231.24325043519352,MARCO;AIF1;CD36;FCGR1A,2,GO_BP,100,0.08465740036390693
GO_Biological_Process_2021_fixed.gmt,granulocyte chemotaxis (GO:0071621),5/73,6.566622415202557e-05,0.0028866872137230442,14.386861313868613,138.55879462476378,FCER1G;S100A9;LGALS3;S100A12;S100A8,2,GO_BP,100,0.08626576069489945
GO_Biological_Process_2021_fixed.gmt,cellular response to lipopolysaccharide (GO:0071222),6/120,7.045137995168415e-05,0.0029779256371884953,10.264660969271572,98.1361917373602,CD14;IL1B;CD68;NLRP3;SIRPA;GSTP1,2,GO_BP,100,0.08669627171692683
GO_Biological_Process_2021_fixed.gmt,defense response to bacterium (GO:0042742),7/176,7.399375175435264e-05,0.003011819747334576,8.069862034848569,76.75673406623778,FCER1G;S100A9;LYZ;S100A12;CFP;S100A8;RNASE2,2,GO_BP,100,0.0872143617532427
GO_Cellular_Component_2021_fixed.gmt,cytoplasmic vesicle membrane (GO:0030659),9/380,0.0005783116261862856,0.0031807139440245707,4.451743834847024,33.18952069801656,LGALS3;MARCO;CD36;PTAFR;CD14;FPR1;AP1S2;RAB31;TYROBP,2,GO_CC,100,0.09061864681711466
GO_Cellular_Component_2021_fixed.gmt,ficolin-1-rich granule membrane (GO:0101003),4/61,0.0005635814080032183,0.0031807139440245707,12.988448111710568,97.1691619909465,FCER1G;SIRPA;FPR1;LGALS3,2,GO_CC,100,0.09061864681711466
GO_Biological_Process_2021_fixed.gmt,neutrophil migration (GO:1990266),5/77,8.481591254503847e-05,0.00332902456739276,13.589425287356322,127.40123421311186,FCER1G;S100A9;LGALS3;S100A12;S100A8,2,GO_BP,100,0.09385336808675966
GO_Biological_Process_2021_fixed.gmt,cellular response to cytokine stimulus (GO:0071345),11/482,0.00010789156686860798,0.004088718344434489,4.584568786864339,41.87721106610587,CSF3R;CSF2RA;PID1;CD36;PTAFR;IL1B;FPR1;SIRPA;CEBPD;AIF1;MNDA,2,GO_BP,100,0.10684800573517865
GO_Biological_Process_2021_fixed.gmt,negative regulation of tumor necrosis factor production (GO:0032720),4/46,0.00014536260096899878,0.005153338660159021,18.777949982388165,165.92720961310448,SIRPA;GSTP1;CD33;CLEC4A,2,GO_BP,100,0.12261335391735047
GO_Biological_Process_2021_fixed.gmt,regulation of B cell proliferation (GO:0030888),4/46,0.00014536260096899878,0.005153338660159021,18.777949982388165,165.92720961310448,BST1;TNFSF13B;MNDA;TYROBP,2,GO_BP,100,0.12261335391735047
GO_Biological_Process_2021_fixed.gmt,negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),4/48,0.00017179958179092678,0.005880986155608748,17.931575052142904,155.45208736339364,SIRPA;GSTP1;CD33;CLEC4A,2,GO_BP,100,0.13385421976059897
GO_Biological_Process_2021_fixed.gmt,positive regulation of reactive oxygen species metabolic process (GO:2000379),4/49,0.00018624379102621057,0.005880986155608748,17.53629005724814,150.60962115427867,PID1;CD36;GSTP1;TYROBP,2,GO_BP,100,0.13385421976059897
GO_Biological_Process_2021_fixed.gmt,receptor-mediated endocytosis (GO:0006898),6/143,0.0001851460161247058,0.005880986155608748,8.534322364751812,73.3470879834279,FCER1G;MARCO;CD36;FCGR1A;ASGR1;RAB31,2,GO_BP,100,0.13385421976059897
GO_Biological_Process_2021_fixed.gmt,toll-like receptor signaling pathway (GO:0002224),5/91,0.00018729255272639323,0.005880986155608748,11.379190751445087,97.66575887577174,S100A9;CD36;CD14;CTSS;S100A8,2,GO_BP,100,0.13385421976059897
GO_Biological_Process_2021_fixed.gmt,positive regulation of phagocytosis (GO:0050766),4/53,0.00025288056731536936,0.0077198817633219695,16.114861186717473,133.47284043568135,FCER1G;IL1B;SIRPA;RAB31,2,GO_BP,100,0.15715323338904205
GO_Biological_Process_2021_fixed.gmt,microglial cell activation (GO:0001774),3/22,0.00027129611036465787,0.008058227710561054,31.50371719010772,258.71796645512416,GRN;AIF1;TYROBP,2,GO_BP,100,0.16007977862302925
GO_Biological_Process_2021_fixed.gmt,positive regulation of NF-kappaB transcription factor activity (GO:0051092),6/155,0.00028640267572432903,0.008283066858448358,7.842891437716724,63.98318502971782,S100A9;CD36;IL1B;NLRP3;S100A12;S100A8,2,GO_BP,100,0.16007977862302925
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of exogenous peptide antigen (GO:0002478),5/103,0.00033381998619187595,0.008531817786624922,9.98477157360406,79.927184575235,FCER1G;AP1S2;CLEC4A;IFI30;CTSS,2,GO_BP,100,0.16219137578594095
GO_Biological_Process_2021_fixed.gmt,negative regulation of dendritic cell differentiation (GO:2001199),2/5,0.00033156547684879876,0.008531817786624922,124.03926482873851,993.7635485674527,TMEM176B;TMEM176A,2,GO_BP,100,0.16219137578594095
GO_Biological_Process_2021_fixed.gmt,negative regulation of leukocyte differentiation (GO:1902106),2/5,0.00033156547684879876,0.008531817786624922,124.03926482873851,993.7635485674527,TMEM176B;TMEM176A,2,GO_BP,100,0.16219137578594095
GO_Biological_Process_2021_fixed.gmt,peptidyl-cysteine S-nitrosylation (GO:0018119),2/5,0.00033156547684879876,0.008531817786624922,124.03926482873851,993.7635485674527,S100A9;S100A8,2,GO_BP,100,0.16219137578594095
GO_Biological_Process_2021_fixed.gmt,positive regulation of dendritic cell differentiation (GO:2001200),2/5,0.00033156547684879876,0.008531817786624922,124.03926482873851,993.7635485674527,LGALS3;LGALS1,2,GO_BP,100,0.16219137578594095
GO_Biological_Process_2021_fixed.gmt,negative regulation of interleukin-1 beta production (GO:0032691),3/26,0.0004503885436060952,0.01104098081330822,26.134332116328842,201.37548053322422,GSTP1;CD33;NLRP3,2,GO_BP,100,0.19639801822910885
GO_Biological_Process_2021_fixed.gmt,regulation of interleukin-6 production (GO:0032675),5/110,0.0004520874764320927,0.01104098081330822,9.317851500789889,71.76268998470064,IL1B;SIRPA;LILRA5;AIF1;TYROBP,2,GO_BP,100,0.19639801822910885
GO_Biological_Process_2021_fixed.gmt,amyloid fibril formation (GO:1990000),4/63,0.0004921492368419969,0.011344051575690812,13.397423640114729,102.04453927747166,LYZ;CD36;CST3;TGFBI,2,GO_BP,100,0.1983899815562
GO_Biological_Process_2021_fixed.gmt,cellular response to bacterial lipopeptide (GO:0071221),2/6,0.0004954635811038753,0.011344051575690812,96.46848602988953,734.1267903074727,CD14;CD36,2,GO_BP,100,0.1983899815562
GO_Biological_Process_2021_fixed.gmt,glycolipid transport (GO:0046836),2/6,0.0004954635811038753,0.011344051575690812,96.46848602988953,734.1267903074727,PSAP;NPC2,2,GO_BP,100,0.1983899815562
GO_Cellular_Component_2021_fixed.gmt,lytic vacuole (GO:0000323),6/219,0.002447622968547535,0.012534476226149349,5.133295768695744,30.864648907959204,CD68;IFI30;CTSS;GRN;PSAP;NPC2,2,GO_CC,100,0.2151309846404517
GO_Cellular_Component_2021_fixed.gmt,specific granule membrane (GO:0035579),4/91,0.0025068952452298697,0.012534476226149349,8.51274244004171,50.98034786874063,BST1;CD33;CD36;CLEC12A,2,GO_CC,100,0.2151309846404517
GO_Biological_Process_2021_fixed.gmt,cellular response to oxygen-containing compound (GO:1901701),8/323,0.0005815452108199293,0.013043228299818414,4.925863907743524,36.69680852280635,PID1;CD14;FES;IL1B;CD68;NLRP3;SIRPA;GSTP1,2,GO_BP,100,0.2179747337039667
GO_Biological_Process_2021_fixed.gmt,cellular response to interferon-gamma (GO:0071346),5/121,0.0006984879033465609,0.014215522329219823,8.43175965665236,61.270163147774575,PTAFR;FCGR1A;SIRPA;IFI30;AIF1,2,GO_BP,100,0.2300739158189646
GO_Biological_Process_2021_fixed.gmt,"complement activation, alternative pathway (GO:0006957)",2/7,0.0006910216486763781,0.014215522329219823,78.92344497607655,574.3526961184662,CFP;CFD,2,GO_BP,100,0.2300739158189646
GO_Biological_Process_2021_fixed.gmt,innate immune response activating cell surface receptor signaling pathway (GO:0002220),5/119,0.0006475811035905269,0.014215522329219823,8.580203784570596,62.99814294554152,FCER1G;FCN1;CLEC4A;CLEC4E;TYROBP,2,GO_BP,100,0.2300739158189646
GO_Biological_Process_2021_fixed.gmt,negative regulation of acute inflammatory response (GO:0002674),2/7,0.0006910216486763781,0.014215522329219823,78.92344497607655,574.3526961184662,GSTP1;NLRP3,2,GO_BP,100,0.2300739158189646
GO_Biological_Process_2021_fixed.gmt,negative regulation of interleukin-1 production (GO:0032692),3/30,0.0006915731414957188,0.014215522329219823,22.32694997310382,162.46298117850742,GSTP1;CD33;NLRP3,2,GO_BP,100,0.2300739158189646
GO_Molecular_Function_2021_fixed.gmt,IgG binding (GO:0019864),2/5,0.0003162946702210233,0.014559001827793556,127.44897959183673,1027.0904603525576,FCER1G;FCGRT,2,GO_MF,100,0.23278304277499828
GO_Molecular_Function_2021_fixed.gmt,arachidonic acid binding (GO:0050544),2/6,0.0004726948645387518,0.014559001827793556,99.11862990810359,758.9573443299317,S100A9;S100A8,2,GO_MF,100,0.23278304277499828
GO_Molecular_Function_2021_fixed.gmt,icosatetraenoic acid binding (GO:0050543),2/6,0.0004726948645387518,0.014559001827793556,99.11862990810359,758.9573443299317,S100A9;S100A8,2,GO_MF,100,0.23278304277499828
GO_Biological_Process_2021_fixed.gmt,positive regulation of cytokine production (GO:0001819),8/335,0.000738229979076056,0.014751177218265191,4.741456622977579,34.191853524823586,FCER1G;FCN1;CD14;IL1B;NLRP3;LILRA5;AIF1;TYROBP,2,GO_BP,100,0.23348738346961706
GO_Biological_Process_2021_fixed.gmt,response to molecule of bacterial origin (GO:0002237),4/73,0.0008604200957729322,0.016885744379543793,11.461982509800542,80.89970189211324,CD14;S100A9;IL1B;S100A8,2,GO_BP,100,0.25230679251914334
GO_Molecular_Function_2021_fixed.gmt,icosanoid binding (GO:0050542),2/7,0.0006593367996990731,0.016922977858942877,81.09022556390977,593.9271991830702,S100A9;S100A8,2,GO_MF,100,0.25235841833166117
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),3/33,0.000917729324881421,0.017347900154291506,20.126782423125423,140.7588278545666,FCER1G;IFI30;CLEC4A,2,GO_BP,100,0.25372867021213263
GO_Biological_Process_2021_fixed.gmt,cytokine-mediated signaling pathway (GO:0019221),11/621,0.0009313249400393073,0.017347900154291506,3.506517212399565,24.471641105168477,CSF3R;FCER1G;CSF2RA;CD36;PTAFR;IL1B;FPR1;FCGR1A;CEBPD;IFI30;TNFSF13B,2,GO_BP,100,0.25372867021213263
GO_Biological_Process_2021_fixed.gmt,positive regulation of leukocyte differentiation (GO:1902107),2/8,0.0009178738097814982,0.017347900154291506,66.77687809266757,467.0008007611955,LGALS3;LGALS1,2,GO_BP,100,0.25372867021213263
GO_Biological_Process_2021_fixed.gmt,positive regulation of lymphocyte proliferation (GO:0050671),4/75,0.0009523872817812792,0.01744456037796043,11.13986013986014,77.49486925946974,BST1;TNFSF13B;IL1B;AIF1,2,GO_BP,100,0.25454748160887186
GO_Biological_Process_2021_fixed.gmt,positive regulation of cellular process (GO:0048522),11/625,0.0009812914708422606,0.017679333220584334,3.4827135085116225,24.123506271539625,FCER1G;S100A9;BST1;CD36;NRG1;IL1B;S100A8;GRN;SIRPA;AIF1;LILRA5,2,GO_BP,100,0.2574703674288218
GO_Biological_Process_2021_fixed.gmt,positive regulation of interleukin-6 production (GO:0032755),4/76,0.0010008715237863094,0.017741254913567,10.985463555647327,75.87532394539868,TYROBP;IL1B;AIF1;LILRA5,2,GO_BP,100,0.2578694853292978
GO_Cellular_Component_2021_fixed.gmt,trans-Golgi network (GO:0005802),6/239,0.003771668617354917,0.018038415126480037,4.685240939608121,26.144758459168365,MS4A6A;TGFBI;AP1S2;RAB32;RAB31;GRN,2,GO_CC,100,0.2606673102706622
GO_Cellular_Component_2021_fixed.gmt,lysosomal membrane (GO:0005765),7/330,0.004487420616350537,0.019744650711942365,3.929763913305096,21.246179058689794,CD68;FPR1;AP1S2;BRI3;GRN;PSAP;MGST1,2,GO_CC,100,0.2693684686552366
GO_Cellular_Component_2021_fixed.gmt,secondary lysosome (GO:0005767),2/16,0.004385093187409236,0.019744650711942365,27.907801418439718,151.52664696303611,NCF2;FTL,2,GO_CC,100,0.2693684686552366
GO_Biological_Process_2021_fixed.gmt,peptidyl-cysteine modification (GO:0018198),2/9,0.0011756572976771103,0.020508688415034036,57.86939571150098,390.38277024810213,S100A9;S100A8,2,GO_BP,100,0.27409733658089314
GO_Biological_Process_2021_fixed.gmt,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),4/80,0.0012122404087618096,0.0208164407692067,10.408242338851709,69.89431421588655,LGALS3;IL1B;GSTP1;GPX1,2,GO_BP,100,0.27771362319061293
GO_Biological_Process_2021_fixed.gmt,regulation of interleukin-8 production (GO:0032677),4/81,0.0012696035527808714,0.021466066223171962,10.27324705427854,68.5128043327576,CD14;CD33;FCN1;IL1B,2,GO_BP,100,0.28485431750145246
GO_Biological_Process_2021_fixed.gmt,cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052),2/10,0.001464012425603751,0.024014173966246603,51.0577915376677,333.232473947178,CD68;CD36,2,GO_BP,100,0.3051188668398442
GO_Biological_Process_2021_fixed.gmt,regulation of cell activation (GO:0050865),2/10,0.001464012425603751,0.024014173966246603,51.0577915376677,333.232473947178,FCER1G;LILRA5,2,GO_BP,100,0.3051188668398442
GO_Biological_Process_2021_fixed.gmt,negative regulation of lymphocyte proliferation (GO:0050672),3/39,0.001499018958022203,0.024226791689211782,16.811461457404555,109.32399935591522,MNDA;TYROBP;LST1,2,GO_BP,100,0.30729772616316
GO_Biological_Process_2021_fixed.gmt,regulation of nitric oxide biosynthetic process (GO:0045428),3/40,0.0016137823923177733,0.025703577524017866,16.362051282051283,105.19448357883178,SIRPA;IL1B;CD36,2,GO_BP,100,0.3117852586505295
GO_Biological_Process_2021_fixed.gmt,pyrimidine nucleoside salvage (GO:0043097),2/11,0.0017825825638831704,0.027209142190383392,45.68020929516774,289.1416593355114,TYMP;CDA,2,GO_BP,100,0.31981743359824355
GO_Biological_Process_2021_fixed.gmt,pyrimidine-containing compound salvage (GO:0008655),2/11,0.0017825825638831704,0.027209142190383392,45.68020929516774,289.1416593355114,TYMP;CDA,2,GO_BP,100,0.31981743359824355
GO_Biological_Process_2021_fixed.gmt,regulation of monocyte chemotactic protein-1 production (GO:0071637),2/11,0.0017825825638831704,0.027209142190383392,45.68020929516774,289.1416593355114,IL1B;GSTP1,2,GO_BP,100,0.31981743359824355
GO_Cellular_Component_2021_fixed.gmt,endocytic vesicle (GO:0030139),5/189,0.006546524912537172,0.027696836168426497,4.964629127772759,24.966230807009065,MARCO;CD36;RAB32;RAB31;CTSS,2,GO_CC,100,0.3233172859598662
GO_Cellular_Component_2021_fixed.gmt,anchored component of external side of plasma membrane (GO:0031362),2/20,0.006831775260622536,0.027833158469202923,21.866014951121333,109.02768347179905,CD14;FOLR3,2,GO_CC,100,0.32440175807085025
GO_Biological_Process_2021_fixed.gmt,regulation of lipid metabolic process (GO:0019216),4/92,0.0020313655465669625,0.03058179089968619,8.989647822998071,55.72724962927525,IL1B;SMARCD3;NPC2;PSAP,2,GO_BP,100,0.3477692461019593
GO_Cellular_Component_2021_fixed.gmt,bounding membrane of organelle (GO:0098588),11/767,0.007802605124123212,0.03065309155905548,2.6372898296068223,12.799552428956533,LGALS3;MARCO;CD36;PTAFR;CD14;FPR1;AP1S2;NLRP3;SERPINA1;RAB31;TYROBP,2,GO_CC,100,0.3477692461019593
GO_Biological_Process_2021_fixed.gmt,negative regulation of B cell proliferation (GO:0030889),2/12,0.002131014117174431,0.030815585720719726,41.32692843219159,254.2084375625209,MNDA;TYROBP,2,GO_BP,100,0.3477692461019593
GO_Biological_Process_2021_fixed.gmt,negative regulation of glucose transmembrane transport (GO:0010829),2/12,0.002131014117174431,0.030815585720719726,41.32692843219159,254.2084375625209,IL1B;PID1,2,GO_BP,100,0.3477692461019593
GO_Biological_Process_2021_fixed.gmt,nucleoside salvage (GO:0043174),2/12,0.002131014117174431,0.030815585720719726,41.32692843219159,254.2084375625209,TYMP;CDA,2,GO_BP,100,0.3477692461019593
GO_Cellular_Component_2021_fixed.gmt,intrinsic component of external side of plasma membrane (GO:0031233),2/24,0.009765270983040154,0.035805993604480564,17.972419227738378,83.19294409268224,CD14;FOLR3,2,GO_CC,100,0.37733978741098734
GO_Cellular_Component_2021_fixed.gmt,lysosome (GO:0005764),8/477,0.00965728901977136,0.035805993604480564,3.0753564322923115,14.26978396391985,CD68;AP1S2;VCAN;IFI30;CTSS;GRN;PSAP;NPC2,2,GO_CC,100,0.37733978741098734
GO_Biological_Process_2021_fixed.gmt,macrophage activation involved in immune response (GO:0002281),2/13,0.002508956501886522,0.03580965189056218,37.730739893211286,225.92745778989752,GRN;TYROBP,2,GO_BP,100,0.37733978741098734
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),4/98,0.0025577301546277536,0.03603776205046027,8.415454804676362,50.22877869531166,FCER1G;CTSS;IFI30;AP1S2,2,GO_BP,100,0.3781434273581301
GO_Biological_Process_2021_fixed.gmt,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),4/100,0.0027521747861562486,0.037702967929380916,8.23992429648475,48.57735181200845,FCER1G;CTSS;IFI30;AP1S2,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,cellular defense response (GO:0006968),3/49,0.0028980655738136034,0.037702967929380916,13.187185849716867,77.0621136652669,NCF2;MNDA;TYROBP,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,cellular response to chemical stress (GO:0062197),4/101,0.00285309715689689,0.037702967929380916,8.15485951174574,47.78217732815056,AIF1;GSTP1;NCF2;GPX1,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,cellular response to low-density lipoprotein particle stimulus (GO:0071404),2/14,0.002916062123746477,0.037702967929380916,34.70994152046784,202.62001810971282,FCER1G;CD36,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,positive regulation of superoxide anion generation (GO:0032930),2/14,0.002916062123746477,0.037702967929380916,34.70994152046784,202.62001810971282,GSTP1;TYROBP,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,pyrimidine nucleoside biosynthetic process (GO:0046134),2/14,0.002916062123746477,0.037702967929380916,34.70994152046784,202.62001810971282,TYMP;CDA,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,receptor internalization (GO:0031623),3/49,0.0028980655738136034,0.037702967929380916,13.187185849716867,77.0621136652669,FCER1G;CD36;RAB31,2,GO_BP,100,0.3821965717780256
GO_Biological_Process_2021_fixed.gmt,positive regulation of DNA-binding transcription factor activity (GO:0051091),6/246,0.003119250489202837,0.03986111962365021,4.845133477035318,27.957207660641537,S100A9;CD36;IL1B;NLRP3;S100A12;S100A8,2,GO_BP,100,0.3960308178637794
GO_Cellular_Component_2021_fixed.gmt,endosome lumen (GO:0031904),2/26,0.01140672687686548,0.04047548246629687,16.50238818931828,73.82429203054535,CTSS;RAB32,2,GO_CC,100,0.4005196417294092
GO_Biological_Process_2021_fixed.gmt,negative regulation of transport (GO:0051051),3/51,0.003248462294641112,0.04103517312425956,12.641676325260782,72.43141410767286,LGALS3;SIRPA;NRG1,2,GO_BP,100,0.40445089500177206
GO_Biological_Process_2021_fixed.gmt,regulation of superoxide anion generation (GO:0032928),2/15,0.0033519863555219603,0.04186173868998448,32.13666883257527,183.1212359793363,GSTP1;TYROBP,2,GO_BP,100,0.4071421684580211
GO_Molecular_Function_2021_fixed.gmt,cytidine deaminase activity (GO:0004126),2/12,0.002034387301597154,0.04475652063513738,42.45793054063731,263.13559686978886,CDA;APOBEC3A,2,GO_MF,100,0.4111300413599779
