Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,pathway_db,n_genes,p_adj_global
Reactome_2022_fixed.gmt,Hh Mutants Are Degraded By ERAD R-HSA-5362768,1/55,0.3478526805245137,0.5946252816708782,3.5402017208957774,3.7383688336196648,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.3427508906000866,0.5946252816708782,3.6067220061531318,3.861902500975846,RPLP0,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Iron Uptake And Transport R-HSA-917937,1/59,0.3678716245631194,0.5946252816708782,3.296862557732123,3.296932609369177,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Late SARS-CoV-2 Infection Events R-HSA-9772573,1/58,0.3629245329292655,0.5946252816708782,3.3545233594382933,3.4000119192434854,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,1/58,0.3629245329292655,0.5946252816708782,3.3545233594382933,3.4000119192434854,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,1/53,0.3376096855917434,0.5946252816708782,3.675776397515528,3.991396302430522,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Neurotransmitter Release Cycle R-HSA-112310,1/50,0.32194656197296895,0.5946252816708782,3.899680030114813,4.419779200707367,HSPA8,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,PIP3 Activates AKT Signaling R-HSA-1257604,3/268,0.3424299824801832,0.5946252816708782,1.703419818393369,1.825534702502513,JUN;LCK;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,1/54,0.3427508906000866,0.5946252816708782,3.6067220061531318,3.861902500975846,LDHB,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulated Necrosis R-HSA-5218859,1/57,0.3579392066001445,0.5946252816708782,3.414225251470346,3.5077481225690432,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of Apoptosis R-HSA-169911,1/52,0.3324287648243557,0.5946252816708782,3.747512512814328,4.12724676765977,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.3427508906000866,0.5946252816708782,3.6067220061531318,3.861902500975846,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.3678716245631194,0.5946252816708782,3.296862557732123,3.296932609369177,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,SARS-CoV-1 Infection R-HSA-9678108,1/52,0.3324287648243557,0.5946252816708782,3.747512512814328,4.12724676765977,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,1/59,0.3678716245631194,0.5946252816708782,3.296862557732123,3.296932609369177,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,1/54,0.3427508906000866,0.5946252816708782,3.6067220061531318,3.861902500975846,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By ERBB4 R-HSA-1236394,1/57,0.3579392066001445,0.5946252816708782,3.414225251470346,3.5077481225690432,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.3324287648243557,0.5946252816708782,3.747512512814328,4.12724676765977,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Stabilization Of P53 R-HSA-69541,1/56,0.35291535379243716,0.5946252816708782,3.4760785630350846,3.6204298226817433,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Toll-like Receptor Cascades R-HSA-168898,2/162,0.35675642061822627,0.5946252816708782,2.0079742941672056,2.0696231716658087,JUN;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,1/51,0.3272078253583689,0.5946252816708782,3.8220896623823872,4.269884763839282,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.3678716245631194,0.5946252816708782,3.296862557732123,3.296932609369177,LEF1,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,1/51,0.3272078253583689,0.5946252816708782,3.8220896623823872,4.269884763839282,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,1/51,0.3272078253583689,0.5946252816708782,3.8220896623823872,4.269884763839282,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,1/53,0.3376096855917434,0.5946252816708782,3.675776397515528,3.991396302430522,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Vpu Mediated Degradation Of CD4 R-HSA-180534,1/51,0.3272078253583689,0.5946252816708782,3.8220896623823872,4.269884763839282,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Asymmetric Localization Of PCP Proteins R-HSA-4608870,1/62,0.3824863764916181,0.5966584939438666,3.1351310407514013,3.0130560712684944,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,1/63,0.387283403776952,0.5966584939438666,3.084670807453416,2.92611423808534,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Ca2+ Pathway R-HSA-4086398,1/61,0.37765225998401397,0.5966584939438666,3.18725938093527,3.1036940739421994,LEF1,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,1/63,0.387283403776952,0.5966584939438666,3.084670807453416,2.92611423808534,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,DNA Double Strand Break Response R-HSA-5693606,1/61,0.37765225998401397,0.5966584939438666,3.18725938093527,3.1036940739421994,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,1/61,0.37765225998401397,0.5966584939438666,3.18725938093527,3.1036940739421994,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,1/60,0.3727807711029458,0.5966584939438666,3.2411399342345635,3.198242724950829,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,1/60,0.3727807711029458,0.5966584939438666,3.2411399342345635,3.198242724950829,LEF1,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Peroxisomal Protein Import R-HSA-9033241,1/63,0.387283403776952,0.5966584939438666,3.084670807453416,2.92611423808534,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Pre-NOTCH Transcription And Translation R-HSA-1912408,1/62,0.3824863764916181,0.5966584939438666,3.1351310407514013,3.0130560712684944,JUN,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,1/60,0.3727807711029458,0.5966584939438666,3.2411399342345635,3.198242724950829,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of PTEN Gene Transcription R-HSA-8943724,1/61,0.37765225998401397,0.5966584939438666,3.18725938093527,3.1036940739421994,JUN,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Separation Of Sister Chromatids R-HSA-2467813,2/170,0.37901561619364577,0.5966584939438666,1.9111471922064833,1.854152714238957,RPS27;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By MET R-HSA-6806834,1/63,0.387283403776952,0.5966584939438666,3.084670807453416,2.92611423808534,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,1/62,0.3824863764916181,0.5966584939438666,3.1351310407514013,3.0130560712684944,JUN,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Dual Incision In TC-NER R-HSA-6782135,1/65,0.39676731270954374,0.5981843583052142,2.988444316047956,2.7625337173181976,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,FOXO-mediated Transcription R-HSA-9614085,1/65,0.39676731270954374,0.5981843583052142,2.988444316047956,2.7625337173181976,BTG1,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,1/64,0.39204362287287287,0.5981843583052142,3.0357998728419817,2.8426688499831485,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Hedgehog Ligand Biogenesis R-HSA-5358346,1/64,0.39204362287287287,0.5981843583052142,3.0357998728419817,2.8426688499831485,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,1/64,0.39204362287287287,0.5981843583052142,3.0357998728419817,2.8426688499831485,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of RAS By GAPs R-HSA-5658442,1/65,0.39676731270954374,0.5981843583052142,2.988444316047956,2.7625337173181976,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.39676731270954374,0.5981843583052142,2.988444316047956,2.7625337173181976,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,1/67,0.40610620990541624,0.6030432574800307,2.898005884275907,2.611510624688973,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Activation Of NF-kappaB In B Cells R-HSA-1169091,1/66,0.4014547501299704,0.6030432574800307,2.942534730453748,2.6855350829745763,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.40610620990541624,0.6030432574800307,2.898005884275907,2.611510624688973,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,1/67,0.40610620990541624,0.6030432574800307,2.898005884275907,2.611510624688973,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of PTEN Stability And Activity R-HSA-8948751,1/67,0.40610620990541624,0.6030432574800307,2.898005884275907,2.611510624688973,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Circadian Clock R-HSA-400253,1/69,0.41530228533944474,0.6113438794103718,2.812848528811715,2.47178677842317,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,4/424,0.41541622637418774,0.6113438794103718,1.3792566453147175,1.2116415246423133,NPM1;RPS6;LCK;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Orc1 Removal From Chromatin R-HSA-68949,1/69,0.41530228533944474,0.6113438794103718,2.812848528811715,2.47178677842317,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,1/72,0.42883331799958163,0.6163697544425474,2.6940450853494333,2.2810128748983147,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,1/72,0.42883331799958163,0.6163697544425474,2.6940450853494333,2.2810128748983147,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Diseases Of Programmed Cell Death R-HSA-9645723,1/71,0.42435769632578507,0.6163697544425474,2.7325227963525838,2.342259944788709,JUN,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Intracellular Signaling By Second Messengers R-HSA-9006925,3/306,0.4223585042117059,0.6163697544425474,1.4845591244399208,1.2795426814898094,JUN;LCK;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.42435769632578507,0.6163697544425474,2.7325227963525838,2.342259944788709,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,1/72,0.42883331799958163,0.6163697544425474,2.6940450853494333,2.2810128748983147,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By FGFR2 R-HSA-5654738,1/72,0.42883331799958163,0.6163697544425474,2.6940450853494333,2.2810128748983147,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,trans-Golgi Network Vesicle Budding R-HSA-199992,1/71,0.42435769632578507,0.6163697544425474,2.7325227963525838,2.342259944788709,HSPA8,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,1/73,0.43327456799881714,0.6173536474665227,2.6566288284429214,2.221960904823995,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,1/73,0.43327456799881714,0.6173536474665227,2.6566288284429214,2.221960904823995,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Cellular Response To Hypoxia R-HSA-1234174,1/73,0.43327456799881714,0.6173536474665227,2.6566288284429214,2.221960904823995,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.43768170701495496,0.6200490849378528,2.6202307009760424,2.165000541973165,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By NOTCH1 R-HSA-1980143,1/74,0.43768170701495496,0.6200490849378528,2.6202307009760424,2.165000541973165,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,1/75,0.4420549937870902,0.6226660341058157,2.584809704447872,2.110034402192089,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,ISG15 Antiviral Mechanism R-HSA-1169408,1/75,0.4420549937870902,0.6226660341058157,2.584809704447872,2.110034402192089,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,ABC Transporter Disorders R-HSA-5619084,1/77,0.45070103588038607,0.6247975750147865,2.516745828766289,2.0057232331011576,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,1/76,0.4463946851163821,0.6247975750147865,2.550327012463494,2.056970776404962,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,1/78,0.4549742990472786,0.6247975750147865,2.4840312562612703,1.956210253290739,LCK,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,FCERI Mediated NF-kB Activation R-HSA-2871837,1/78,0.4549742990472786,0.6247975750147865,2.4840312562612703,1.956210253290739,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,1/78,0.4549742990472786,0.6247975750147865,2.4840312562612703,1.956210253290739,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Pre-NOTCH Expression And Processing R-HSA-1912422,1/78,0.4549742990472786,0.6247975750147865,2.4840312562612703,1.956210253290739,JUN,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Protein Ubiquitination R-HSA-8852135,1/76,0.4463946851163821,0.6247975750147865,2.550327012463494,2.056970776404962,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,TCF Dependent Signaling In Response To WNT R-HSA-201681,2/198,0.45417565369187024,0.6247975750147865,1.6343399427080834,1.2899375350027886,LEF1;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,1/77,0.45070103588038607,0.6247975750147865,2.516745828766289,2.0057232331011576,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Amyloid Fiber Formation R-HSA-977225,1/79,0.4592147256899812,0.627127035360556,2.452150176049373,1.90835489490519,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,1/79,0.4592147256899812,0.627127035360556,2.452150176049373,1.90835489490519,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,1/81,0.46759806430221873,0.6281358193487571,2.390764245206589,1.8173303298804735,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.4634225650001743,0.6281358193487571,2.421071135591234,1.8620844839357427,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,1/80,0.4634225650001743,0.6281358193487571,2.421071135591234,1.8620844839357427,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,1/81,0.46759806430221873,0.6281358193487571,2.390764245206589,1.8173303298804735,HSPA8,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By NOTCH R-HSA-157118,2/203,0.46706868522118694,0.6281358193487571,1.5930052905098553,1.2127214021784944,JUN;RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Signaling By NOTCH4 R-HSA-9013694,1/81,0.46759806430221873,0.6281358193487571,2.390764245206589,1.8173303298804735,RPS27A,0,REACTOME,100,0.8402725913196384
Reactome_2022_fixed.gmt,Cyclin E Associated Events During G1/S Transition R-HSA-69202,1/82,0.4717414690669691,0.6302670575881186,2.3612010821933467,1.7740274633187412,RPS27A,0,REACTOME,100,0.840587552820081
Reactome_2022_fixed.gmt,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,1/82,0.4717414690669691,0.6302670575881186,2.3612010821933467,1.7740274633187412,RPS27A,0,REACTOME,100,0.840587552820081
Reactome_2022_fixed.gmt,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,1/83,0.4758530229254848,0.6340420008169297,2.3323546019198194,1.7321143936507921,RPS27A,0,REACTOME,100,0.8420306548046081
Reactome_2022_fixed.gmt,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,1/84,0.4799329676826481,0.6377545904785593,2.304199055305538,1.691532885235368,RPS27A,0,REACTOME,100,0.8420306548046081
Reactome_2022_fixed.gmt,Hedgehog On State R-HSA-5632684,1/85,0.48398154333067395,0.6414056474785544,2.2767099121614174,1.6522277503318346,RPS27A,0,REACTOME,100,0.8420306548046081
Reactome_2022_fixed.gmt,Signaling By FGFR R-HSA-190236,1/86,0.48799898806252845,0.6449959815410898,2.2498637899095564,1.614146657407916,RPS27A,0,REACTOME,100,0.8420306548046081
Reactome_2022_fixed.gmt,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,1/87,0.49198553828524627,0.6467969876656704,2.2236383872473344,1.5772399535123736,RPS27A,0,REACTOME,100,0.8420306548046081
Reactome_2022_fixed.gmt,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,1/87,0.49198553828524627,0.6467969876656704,2.2236383872473344,1.5772399535123736,RPS27A,0,REACTOME,100,0.8420306548046081
Reactome_2022_fixed.gmt,PCP/CE Pathway R-HSA-4086400,1/88,0.4959414286331499,0.65026362850038,2.1980124223602484,1.5414604995353363,RPS27A,0,REACTOME,100,0.8435632011787895
Reactome_2022_fixed.gmt,ER-Phagosome Pathway R-HSA-1236974,1/89,0.4998668919809735,0.6536720895135808,2.1729655753237185,1.5067635172895104,RPS27A,0,REACTOME,100,0.8435632011787895
Reactome_2022_fixed.gmt,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.5037621594568914,0.6552895636207057,2.1484784343662167,1.473106447444502,RPS27A,0,REACTOME,100,0.8435632011787895
